"年月日","都道府県ID","商品ID","数量"
"2017/6/1","36","5","1"
"2017/6/1","37","5","1"
"2017/6/1","38","5","1"
"2017/6/1","40","5","1"
"2017/6/1","41","5","1"
"2017/6/1","42","5","1"
"2017/6/1","44","5","1"
"2017/6/1","46","5","1"
"2017/6/1","47","5","1"
"2016/12/31","1","12","1"
"2016/12/31","3","12","1"
"2016/12/31","4","12","1"
"2016/12/31","6","12","1"
"2016/12/31","7","12","1"
"2016/12/31","11","12","1"
"2016/12/31","12","12","1"
"2016/12/31","14","12","1"
"2016/12/31","15","12","1"
"2016/12/31","16","12","1"
"2016/12/31","17","12","1"
"2016/12/31","18","12","1"
"2016/12/31","19","12","1"
"2016/12/31","20","12","1"
"2016/12/31","21","12","1"
"2016/12/31","23","12","1"
"2016/12/31","24","12","1"
"2016/12/31","25","12","1"
"2016/12/31","26","12","1"
"2016/12/31","27","12","1"
"2016/12/31","28","12","1"
"2016/12/31","29","12","1"
"2016/12/31","34","12","1"
"2016/12/31","35","12","1"
"2016/12/31","36","12","1"
"2016/12/31","37","12","1"
"2016/12/31","38","12","1"
"2016/12/31","39","12","1"
"2016/12/31","40","12","1"
"2016/12/31","42","12","1"
"2016/12/31","43","12","1"
"2016/12/31","44","12","1"
"2016/12/31","46","12","1"
"2017/7/1","1","12","1"
"2017/7/1","3","12","1"
"2017/7/1","6","12","1"
"2017/7/1","7","12","1"
"2017/7/1","8","12","1"
"2017/7/1","9","12","1"
"2017/7/1","10","12","1"
"2017/7/1","13","12","1"
"2017/7/1","14","12","1"
"2017/7/1","15","12","1"
"2017/7/1","17","12","1"
"2017/7/1","18","12","1"
"2017/7/1","20","12","1"
"2017/7/1","25","12","1"
"2017/7/1","27","12","1"
"2017/7/1","28","12","1"
"2017/7/1","30","12","1"
"2017/7/1","32","12","1"
"2017/7/1","33","12","1"
"2017/7/1","35","12","1"
"2017/7/1","37","12","1"
"2017/7/1","38","12","1"
"2017/7/1","40","12","1"
"2017/7/1","42","12","1"
"2017/7/1","43","12","1"
"2017/7/1","44","12","1"
"2017/7/1","46","12","1"
"2017/7/1","1","5","1"
"2017/7/1","2","5","1"
"2017/7/1","3","5","1"
"2017/7/1","4","5","1"
"2017/7/1","6","5","1"
"2017/7/1","7","5","1"
"2017/7/1","11","5","1"
"2017/7/1","12","5","1"
"2017/7/1","14","5","1"
"2017/7/1","15","5","1"
"2017/7/1","16","5","1"
"2017/7/1","17","5","1"
"2017/7/1","18","5","1"
"2017/7/1","20","5","1"
"2017/7/1","21","5","1"
"2017/7/1","22","5","1"
"2017/7/1","23","5","1"
"2017/7/1","25","5","1"
"2017/7/1","27","5","1"
"2017/7/1","29","5","1"
"2017/7/1","30","5","1"
"2017/7/1","31","5","1"
"2017/7/1","33","5","1"
"2017/7/1","36","5","1"
"2017/7/1","37","5","1"
"2017/7/1","38","5","1"
"2017/7/1","39","5","1"
"2017/7/1","40","5","1"
"2017/7/1","41","5","1"
"2017/7/1","42","5","1"
"2017/7/1","44","5","1"
"2017/7/1","45","5","1"
"2017/7/1","46","5","1"
"2017/7/1","47","5","1"
"2017/8/1","1","12","1"
"2017/8/1","3","12","1"
"2017/8/1","4","12","1"
"2017/8/1","5","12","1"
"2017/8/1","6","12","1"
"2017/8/1","7","12","1"
"2017/8/1","8","12","1"
"2017/8/1","9","12","1"
"2017/8/1","10","12","1"
"2017/8/1","12","12","1"
"2017/8/1","13","12","1"
"2017/8/1","14","12","1"
"2017/8/1","15","12","1"
"2017/8/1","16","12","1"
"2017/8/1","17","12","1"
"2017/8/1","18","12","1"
"2017/8/1","20","12","1"
"2017/8/1","21","12","1"
"2017/8/1","22","12","1"
"2017/8/1","23","12","1"
"2017/8/1","25","12","1"
"2017/8/1","27","12","1"
"2017/8/1","28","12","1"
"2017/8/1","30","12","1"
"2017/8/1","32","12","1"
"2017/8/1","35","12","1"
"2017/8/1","36","12","1"
"2017/8/1","37","12","1"
"2017/8/1","38","12","1"
"2017/8/1","42","12","1"
"2017/8/1","43","12","1"
"2017/8/1","46","12","1"
"2017/8/1","47","12","1"
"2017/8/1","2","5","1"
"2017/8/1","8","5","1"
"2017/8/1","26","5","1"
"2017/8/1","34","5","1"
"2017/8/1","39","5","1"
"2017/8/1","41","5","1"
"2017/8/1","45","5","1"
"2018/2/1","39","12","1"
"2018/2/1","41","12","1"
"2018/2/1","45","12","1"
"2018/5/1","8","12","1"
"2018/5/1","26","12","1"
"2018/5/1","34","12","1"
"2018/5/1","39","12","1"
"2018/5/1","41","12","1"
"2018/5/1","45","12","1"
"2018/6/1","24","12","1"
"2018/6/1","45","12","1"
"2018/7/1","41","12","1"
"2018/7/1","45","12","1"
"2018/8/1","41","12","1"
"2018/8/1","45","12","1"
"2018/9/1","41","12","1"
"2018/9/1","45","12","1"
"2018/10/1","2","12","1"
"2018/10/1","41","12","1"
"2018/11/1","34","12","1"
"2018/11/1","39","12","1"
"2018/11/1","41","12","1"
"2018/11/1","45","12","1"
"2016/8/31","36","5","1"
"2016/8/31","37","5","1"
"2016/8/31","39","5","1"
"2016/8/31","40","5","1"
"2016/8/31","41","5","1"
"2016/8/31","42","5","1"
"2016/8/31","44","5","1"
"2016/8/31","46","5","1"
"2016/8/31","47","5","1"
"2016/9/30","1","5","1"
"2016/9/30","2","5","1"
"2016/9/30","3","5","1"
"2016/9/30","4","5","1"
"2016/9/30","6","5","1"
"2016/9/30","7","5","1"
"2016/9/30","11","5","1"
"2016/9/30","12","5","1"
"2016/9/30","14","5","1"
"2016/9/30","15","5","1"
"2016/9/30","16","5","1"
"2016/9/30","17","5","1"
"2016/9/30","18","5","1"
"2016/9/30","20","5","1"
"2016/9/30","21","5","1"
"2016/9/30","22","5","1"
"2016/9/30","23","5","1"
"2016/9/30","25","5","1"
"2016/9/30","27","5","1"
"2016/9/30","29","5","1"
"2016/9/30","30","5","1"
"2016/9/30","31","5","1"
"2016/9/30","33","5","1"
"2016/9/30","36","5","1"
"2016/9/30","37","5","1"
"2016/9/30","38","5","1"
"2016/9/30","39","5","1"
"2016/9/30","40","5","1"
"2016/9/30","41","5","1"
"2016/9/30","42","5","1"
"2016/9/30","44","5","1"
"2016/9/30","45","5","1"
"2016/9/30","46","5","1"
"2016/9/30","47","5","1"
"2016/10/31","1","5","1"
"2016/10/31","2","5","1"
"2016/10/31","4","5","1"
"2016/10/31","7","5","1"
"2016/10/31","8","5","1"
"2016/10/31","11","5","1"
"2016/10/31","12","5","1"
"2016/10/31","15","5","1"
"2016/10/31","16","5","1"
"2016/10/31","17","5","1"
"2016/10/31","19","5","1"
"2016/10/31","21","5","1"
"2016/10/31","23","5","1"
"2016/10/31","24","5","1"
"2016/10/31","26","5","1"
"2016/10/31","27","5","1"
"2016/10/31","28","5","1"
"2016/10/31","29","5","1"
"2016/10/31","31","5","1"
"2016/10/31","33","5","1"
"2016/10/31","34","5","1"
"2016/10/31","36","5","1"
"2016/10/31","37","5","1"
"2016/10/31","39","5","1"
"2016/10/31","40","5","1"
"2016/10/31","41","5","1"
"2016/10/31","42","5","1"
"2016/10/31","44","5","1"
"2016/10/31","46","5","1"
"2016/10/31","47","5","1"
"2016/11/30","2","5","1"
"2016/11/30","4","5","1"
"2016/11/30","7","5","1"
"2016/11/30","8","5","1"
"2016/11/30","11","5","1"
"2018/1/1","29","5","1"
"2018/1/1","34","5","1"
"2018/1/1","39","5","1"
"2018/1/1","41","5","1"
"2018/1/1","45","5","1"
"2018/2/1","8","5","1"
"2018/2/1","26","5","1"
"2018/2/1","29","5","1"
"2018/2/1","34","5","1"
"2018/2/1","39","5","1"
"2018/2/1","41","5","1"
"2018/2/1","45","5","1"
"2016/11/30","12","5","1"
"2016/11/30","15","5","1"
"2016/11/30","16","5","1"
"2016/11/30","18","5","1"
"2016/11/30","19","5","1"
"2016/11/30","24","5","1"
"2016/11/30","26","5","1"
"2016/11/30","27","5","1"
"2016/11/30","28","5","1"
"2016/11/30","29","5","1"
"2016/11/30","31","5","1"
"2016/11/30","34","5","1"
"2016/11/30","36","5","1"
"2016/11/30","37","5","1"
"2016/11/30","39","5","1"
"2016/11/30","40","5","1"
"2016/11/30","41","5","1"
"2016/11/30","44","5","1"
"2016/11/30","45","5","1"
"2016/12/31","1","5","1"
"2016/12/31","3","5","1"
"2016/12/31","4","5","1"
"2016/12/31","6","5","1"
"2016/12/31","7","5","1"
"2016/12/31","10","5","1"
"2016/12/31","11","5","1"
"2016/12/31","12","5","1"
"2016/12/31","13","5","1"
"2016/12/31","14","5","1"
"2016/12/31","15","5","1"
"2016/12/31","16","5","1"
"2016/12/31","17","5","1"
"2016/12/31","18","5","1"
"2016/12/31","20","5","1"
"2016/12/31","21","5","1"
"2016/12/31","22","5","1"
"2016/12/31","23","5","1"
"2016/12/31","24","5","1"
"2016/12/31","25","5","1"
"2016/12/31","27","5","1"
"2016/12/31","28","5","1"
"2016/12/31","29","5","1"
"2016/12/31","30","5","1"
"2016/12/31","33","5","1"
"2016/12/31","35","5","1"
"2016/12/31","36","5","1"
"2016/12/31","37","5","1"
"2016/12/31","38","5","1"
"2016/12/31","40","5","1"
"2016/12/31","41","5","1"
"2016/12/31","42","5","1"
"2016/12/31","47","5","1"
"2017/3/1","4","5","1"
"2017/3/1","8","5","1"
"2017/3/1","10","5","1"
"2017/3/1","11","5","1"
"2017/3/1","13","5","1"
"2017/3/1","15","5","1"
"2017/3/1","17","5","1"
"2017/3/1","18","5","1"
"2017/3/1","19","5","1"
"2017/3/1","20","5","1"
"2017/3/1","21","5","1"
"2017/3/1","22","5","1"
"2017/3/1","23","5","1"
"2017/3/1","25","5","1"
"2017/3/1","26","5","1"
"2017/3/1","28","5","1"
"2017/3/1","29","5","1"
"2017/3/1","30","5","1"
"2017/3/1","32","5","1"
"2017/3/1","33","5","1"
"2017/3/1","35","5","1"
"2017/3/1","36","5","1"
"2017/3/1","37","5","1"
"2017/3/1","38","5","1"
"2018/4/1","34","5","1"
"2018/4/1","39","5","1"
"2018/4/1","41","5","1"
"2018/4/1","45","5","1"
"2018/5/1","2","5","1"
"2018/5/1","8","5","1"
"2018/5/1","19","5","1"
"2018/5/1","29","5","1"
"2018/5/1","34","5","1"
"2018/5/1","39","5","1"
"2018/5/1","41","5","1"
"2018/5/1","45","5","1"
"2018/6/1","2","5","1"
"2018/6/1","8","5","1"
"2018/6/1","11","5","1"
"2018/6/1","19","5","1"
"2018/6/1","26","5","1"
"2018/6/1","27","5","1"
"2018/6/1","29","5","1"
"2018/6/1","31","5","1"
"2018/6/1","34","5","1"
"2018/6/1","39","5","1"
"2018/6/1","41","5","1"
"2018/6/1","44","5","1"
"2018/6/1","45","5","1"
"2018/7/1","41","5","1"
"2018/7/1","45","5","1"
"2018/8/1","26","5","1"
"2018/8/1","34","5","1"
"2018/8/1","41","5","1"
"2018/8/1","45","5","1"
"2018/9/1","34","5","1"
"2018/9/1","39","5","1"
"2018/9/1","41","5","1"
"2018/9/1","45","5","1"
"2018/10/1","2","5","1"
"2018/10/1","8","5","1"
"2018/10/1","19","5","1"
"2018/10/1","26","5","1"
"2018/10/1","29","5","1"
"2018/10/1","34","5","1"
"2018/10/1","44","5","1"
"2018/10/1","45","5","1"
"2018/11/1","39","5","1"
"2018/11/1","45","5","1"
"2017/5/1","1","5","1"
"2017/5/1","2","5","1"
"2017/5/1","3","5","1"
"2017/5/1","4","5","1"
"2017/5/1","6","5","1"
"2017/5/1","7","5","1"
"2017/5/1","8","5","1"
"2017/5/1","10","5","1"
"2017/5/1","11","5","1"
"2017/5/1","12","5","1"
"2017/5/1","14","5","1"
"2017/5/1","15","5","1"
"2017/5/1","16","5","1"
"2017/5/1","17","5","1"
"2017/5/1","18","5","1"
"2017/5/1","19","5","1"
"2017/5/1","1","5","1"
"2017/5/1","2","5","1"
"2017/5/1","4","5","1"
"2017/5/1","7","5","1"
"2017/5/1","8","5","1"
"2017/5/1","11","5","1"
"2017/5/1","12","5","1"
"2017/5/1","15","5","1"
"2017/5/1","16","5","1"
"2017/5/1","17","5","1"
"2017/5/1","19","5","1"
"2017/5/1","21","5","1"
"2017/5/1","23","5","1"
"2017/5/1","24","5","1"
"2017/5/1","26","5","1"
"2017/5/1","27","5","1"
"2017/5/1","28","5","1"
"2017/5/1","29","5","1"
"2017/5/1","31","5","1"
"2017/5/1","33","5","1"
"2017/5/1","34","5","1"
"2017/5/1","36","5","1"
"2017/5/1","37","5","1"
"2017/5/1","39","5","1"
"2017/5/1","40","5","1"
"2017/5/1","41","5","1"
"2017/5/1","42","5","1"
"2017/5/1","44","5","1"
"2017/5/1","46","5","1"
"2017/5/1","47","5","1"
"2017/5/1","20","5","1"
"2017/5/1","23","5","1"
"2017/5/1","24","5","1"
"2017/5/1","25","5","1"
"2017/5/1","26","5","1"
"2017/5/1","27","5","1"
"2017/5/1","28","5","1"
"2017/5/1","29","5","1"
"2017/5/1","30","5","1"
"2017/5/1","31","5","1"
"2017/5/1","36","5","1"
"2017/5/1","37","5","1"
"2017/5/1","39","5","1"
"2017/5/1","40","5","1"
"2017/5/1","41","5","1"
"2017/5/1","42","5","1"
"2017/5/1","44","5","1"
"2017/5/1","46","5","1"
"2017/5/1","47","5","1"
"2016/1/1","29","9","1"
"2016/1/1","34","9","1"
"2016/1/1","39","9","1"
"2016/1/1","41","9","1"
"2016/1/1","45","9","1"
"2016/2/1","2","9","1"
"2016/2/1","8","9","1"
"2016/2/1","11","9","1"
"2016/2/1","12","9","1"
"2016/2/1","26","9","1"
"2016/2/1","28","9","1"
"2016/2/1","29","9","1"
"2016/2/1","34","9","1"
"2016/2/1","39","9","1"
"2016/2/1","41","9","1"
"2016/2/1","44","9","1"
"2016/2/1","45","9","1"
"2016/2/29","7","9","1"
"2016/2/29","8","9","1"
"2016/2/29","11","9","1"
"2016/2/29","12","9","1"
"2016/2/29","15","9","1"
"2016/2/29","17","9","1"
"2016/2/29","18","9","1"
"2016/2/29","19","9","1"
"2016/2/29","23","9","1"
"2016/2/29","24","9","1"
"2016/2/29","25","9","1"
"2016/2/29","26","9","1"
"2016/2/29","27","9","1"
"2016/2/29","28","9","1"
"2016/2/29","29","9","1"
"2016/2/29","31","9","1"
"2016/2/29","34","9","1"
"2016/2/29","36","9","1"
"2016/2/29","37","9","1"
"2016/2/29","39","9","1"
"2016/2/29","40","9","1"
"2016/2/29","41","9","1"
"2016/2/29","44","9","1"
"2016/2/29","45","9","1"
"2016/2/29","46","9","1"
"2016/2/29","47","9","1"
"2016/3/31","2","9","1"
"2016/3/31","26","9","1"
"2016/3/31","29","9","1"
"2016/3/31","34","9","1"
"2016/3/31","39","9","1"
"2016/3/31","41","9","1"
"2017/3/1","39","9","1"
"2017/3/1","43","9","1"
"2017/3/1","44","9","1"
"2017/3/1","47","9","1"
"2017/4/1","1","9","1"
"2017/4/1","2","9","1"
"2017/4/1","6","9","1"
"2017/4/1","7","9","1"
"2017/4/1","8","9","1"
"2017/4/1","11","9","1"
"2017/4/1","12","9","1"
"2017/4/1","15","9","1"
"2017/4/1","17","9","1"
"2017/4/1","18","9","1"
"2017/4/1","20","9","1"
"2017/4/1","21","9","1"
"2017/4/1","23","9","1"
"2017/4/1","24","9","1"
"2017/4/1","28","9","1"
"2017/4/1","29","9","1"
"2017/4/1","30","9","1"
"2017/4/1","33","9","1"
"2017/4/1","34","9","1"
"2017/4/1","35","9","1"
"2017/4/1","36","9","1"
"2017/4/1","37","9","1"
"2017/4/1","39","9","1"
"2017/4/1","40","9","1"
"2017/4/1","41","9","1"
"2017/4/1","42","9","1"
"2017/4/1","45","9","1"
"2017/4/1","46","9","1"
"2017/4/1","47","9","1"
"2017/5/1","7","9","1"
"2017/5/1","8","9","1"
"2017/5/1","11","9","1"
"2017/5/1","12","9","1"
"2017/5/1","15","9","1"
"2017/5/1","17","9","1"
"2017/5/1","18","9","1"
"2017/5/1","19","9","1"
"2017/9/1","26","9","1"
"2017/9/1","28","9","1"
"2017/9/1","29","9","1"
"2017/9/1","34","9","1"
"2017/9/1","39","9","1"
"2017/9/1","41","9","1"
"2017/9/1","44","9","1"
"2017/9/1","45","9","1"
"2017/10/1","2","9","1"
"2017/10/1","8","9","1"
"2017/10/1","11","9","1"
"2017/10/1","12","9","1"
"2017/10/1","24","9","1"
"2017/10/1","26","9","1"
"2017/10/1","27","9","1"
"2017/10/1","28","9","1"
"2017/10/1","29","9","1"
"2017/10/1","34","9","1"
"2017/10/1","37","9","1"
"2017/10/1","41","9","1"
"2017/10/1","44","9","1"
"2017/10/1","45","9","1"
"2017/12/1","1","9","1"
"2017/12/1","2","9","1"
"2017/12/1","3","9","1"
"2017/12/1","6","9","1"
"2017/12/1","7","9","1"
"2017/12/1","9","9","1"
"2017/12/1","10","9","1"
"2017/12/1","11","9","1"
"2017/12/1","12","9","1"
"2017/12/1","13","9","1"
"2017/12/1","15","9","1"
"2017/12/1","17","9","1"
"2017/12/1","18","9","1"
"2017/12/1","20","9","1"
"2017/12/1","21","9","1"
"2017/12/1","23","9","1"
"2017/12/1","26","9","1"
"2017/12/1","28","9","1"
"2017/12/1","30","9","1"
"2017/12/1","32","9","1"
"2017/12/1","33","9","1"
"2017/12/1","35","9","1"
"2017/12/1","36","9","1"
"2017/12/1","37","9","1"
"2017/12/1","38","9","1"
"2017/12/1","39","9","1"
"2017/12/1","40","9","1"
"2017/12/1","41","9","1"
"2017/12/1","42","9","1"
"2017/12/1","43","9","1"
"2017/12/1","44","9","1"
"2017/12/1","46","9","1"
"2017/12/1","47","9","1"
"2018/1/1","1","9","1"
"2016/3/31","45","9","1"
"2016/5/31","2","9","1"
"2016/5/31","8","9","1"
"2016/5/31","11","9","1"
"2016/5/31","12","9","1"
"2016/5/31","24","9","1"
"2016/5/31","26","9","1"
"2016/5/31","27","9","1"
"2016/5/31","28","9","1"
"2016/5/31","29","9","1"
"2016/5/31","34","9","1"
"2016/5/31","37","9","1"
"2016/5/31","41","9","1"
"2016/5/31","44","9","1"
"2016/5/31","45","9","1"
"2016/6/30","1","9","1"
"2016/6/30","2","9","1"
"2016/6/30","3","9","1"
"2016/6/30","6","9","1"
"2016/6/30","7","9","1"
"2016/6/30","9","9","1"
"2016/6/30","10","9","1"
"2016/6/30","11","9","1"
"2016/6/30","12","9","1"
"2016/6/30","13","9","1"
"2016/6/30","15","9","1"
"2016/6/30","17","9","1"
"2016/6/30","18","9","1"
"2016/6/30","20","9","1"
"2016/6/30","21","9","1"
"2016/6/30","23","9","1"
"2016/6/30","26","9","1"
"2016/6/30","28","9","1"
"2016/6/30","30","9","1"
"2016/6/30","32","9","1"
"2016/6/30","33","9","1"
"2016/6/30","35","9","1"
"2016/6/30","36","9","1"
"2016/6/30","37","9","1"
"2016/6/30","38","9","1"
"2016/6/30","39","9","1"
"2016/6/30","40","9","1"
"2016/6/30","41","9","1"
"2016/6/30","42","9","1"
"2016/6/30","43","9","1"
"2016/6/30","44","9","1"
"2016/6/30","46","9","1"
"2016/6/30","47","9","1"
"2016/7/31","2","9","1"
"2018/3/1","29","9","1"
"2018/3/1","41","9","1"
"2018/3/1","45","9","1"
"2017/5/1","23","9","1"
"2017/5/1","24","9","1"
"2017/5/1","25","9","1"
"2017/5/1","26","9","1"
"2017/5/1","27","9","1"
"2017/5/1","28","9","1"
"2017/5/1","29","9","1"
"2017/5/1","31","9","1"
"2017/5/1","34","9","1"
"2017/5/1","36","9","1"
"2017/5/1","37","9","1"
"2017/5/1","39","9","1"
"2017/5/1","40","9","1"
"2017/5/1","41","9","1"
"2017/5/1","44","9","1"
"2017/5/1","45","9","1"
"2017/5/1","46","9","1"
"2017/5/1","47","9","1"
"2017/6/1","1","9","1"
"2017/6/1","2","9","1"
"2017/6/1","4","9","1"
"2017/6/1","6","9","1"
"2017/6/1","7","9","1"
"2017/6/1","8","9","1"
"2017/6/1","11","9","1"
"2017/6/1","12","9","1"
"2017/6/1","14","9","1"
"2017/6/1","15","9","1"
"2017/6/1","16","9","1"
"2017/6/1","17","9","1"
"2017/6/1","18","9","1"
"2017/6/1","19","9","1"
"2017/6/1","21","9","1"
"2017/6/1","23","9","1"
"2017/6/1","24","9","1"
"2017/6/1","25","9","1"
"2017/6/1","27","9","1"
"2017/6/1","28","9","1"
"2017/6/1","29","9","1"
"2017/6/1","30","9","1"
"2017/6/1","31","9","1"
"2017/6/1","33","9","1"
"2017/6/1","34","9","1"
"2017/6/1","36","9","1"
"2017/6/1","37","9","1"
"2017/6/1","39","9","1"
"2017/6/1","40","9","1"
"2017/6/1","42","9","1"
"2017/6/1","44","9","1"
"2017/6/1","46","9","1"
"2017/6/1","47","9","1"
"2017/7/1","29","9","1"
"2017/7/1","34","9","1"
"2017/7/1","39","9","1"
"2017/7/1","41","9","1"
"2017/7/1","45","9","1"
"2017/8/1","2","9","1"
"2017/8/1","26","9","1"
"2017/8/1","29","9","1"
"2017/8/1","34","9","1"
"2017/8/1","39","9","1"
"2017/8/1","41","9","1"
"2017/8/1","45","9","1"
"2017/9/1","2","9","1"
"2017/9/1","8","9","1"
"2017/9/1","11","9","1"
"2017/9/1","12","9","1"
"2016/7/31","26","9","1"
"2016/7/31","29","9","1"
"2016/7/31","34","9","1"
"2016/7/31","39","9","1"
"2016/7/31","41","9","1"
"2016/7/31","45","9","1"
"2016/9/30","29","9","1"
"2016/9/30","34","9","1"
"2016/9/30","39","9","1"
"2016/9/30","41","9","1"
"2016/9/30","45","9","1"
"2016/11/30","2","9","1"
"2016/11/30","8","9","1"
"2016/11/30","11","9","1"
"2018/1/1","3","9","1"
"2018/1/1","6","9","1"
"2018/1/1","7","9","1"
"2018/1/1","9","9","1"
"2018/1/1","10","9","1"
"2018/1/1","11","9","1"
"2018/1/1","12","9","1"
"2018/1/1","13","9","1"
"2018/1/1","15","9","1"
"2018/1/1","17","9","1"
"2018/1/1","18","9","1"
"2018/1/1","20","9","1"
"2018/1/1","21","9","1"
"2018/1/1","23","9","1"
"2018/1/1","24","9","1"
"2018/1/1","27","9","1"
"2018/1/1","30","9","1"
"2018/1/1","32","9","1"
"2018/1/1","33","9","1"
"2018/1/1","35","9","1"
"2018/1/1","37","9","1"
"2018/1/1","38","9","1"
"2018/1/1","40","9","1"
"2018/1/1","42","9","1"
"2018/1/1","44","9","1"
"2018/1/1","46","9","1"
"2018/2/1","2","9","1"
"2018/2/1","6","9","1"
"2018/2/1","7","9","1"
"2018/2/1","8","9","1"
"2018/2/1","12","9","1"
"2018/2/1","15","9","1"
"2018/2/1","18","9","1"
"2018/2/1","23","9","1"
"2018/2/1","24","9","1"
"2018/2/1","26","9","1"
"2018/2/1","27","9","1"
"2018/2/1","28","9","1"
"2018/2/1","29","9","1"
"2018/2/1","34","9","1"
"2018/2/1","36","9","1"
"2018/2/1","37","9","1"
"2018/2/1","39","9","1"
"2018/2/1","40","9","1"
"2018/2/1","41","9","1"
"2018/2/1","42","9","1"
"2018/2/1","44","9","1"
"2018/2/1","46","9","1"
"2018/2/1","47","9","1"
"2016/11/30","12","9","1"
"2016/11/30","24","9","1"
"2016/11/30","26","9","1"
"2016/11/30","27","9","1"
"2016/11/30","28","9","1"
"2016/11/30","29","9","1"
"2016/11/30","34","9","1"
"2016/11/30","37","9","1"
"2016/11/30","41","9","1"
"2016/11/30","44","9","1"
"2016/11/30","45","9","1"
"2016/12/31","2","9","1"
"2016/12/31","3","9","1"
"2016/12/31","6","9","1"
"2016/12/31","7","9","1"
"2016/12/31","9","9","1"
"2016/12/31","10","9","1"
"2016/12/31","11","9","1"
"2016/12/31","12","9","1"
"2016/12/31","13","9","1"
"2016/12/31","15","9","1"
"2016/12/31","16","9","1"
"2016/12/31","17","9","1"
"2016/12/31","18","9","1"
"2016/12/31","20","9","1"
"2016/12/31","21","9","1"
"2016/12/31","22","9","1"
"2016/12/31","23","9","1"
"2016/12/31","26","9","1"
"2016/12/31","28","9","1"
"2016/12/31","30","9","1"
"2016/12/31","32","9","1"
"2016/12/31","33","9","1"
"2016/12/31","35","9","1"
"2016/12/31","36","9","1"
"2016/12/31","37","9","1"
"2016/12/31","38","9","1"
"2016/12/31","39","9","1"
"2016/12/31","40","9","1"
"2016/12/31","42","9","1"
"2016/12/31","44","9","1"
"2016/12/31","46","9","1"
"2017/3/1","3","9","1"
"2017/3/1","5","9","1"
"2017/3/1","6","9","1"
"2017/3/1","9","9","1"
"2017/3/1","10","9","1"
"2017/3/1","13","9","1"
"2017/3/1","17","9","1"
"2017/3/1","20","9","1"
"2017/3/1","23","9","1"
"2017/3/1","24","9","1"
"2017/3/1","27","9","1"
"2017/3/1","29","9","1"
"2017/3/1","30","9","1"
"2017/3/1","32","9","1"
"2017/3/1","33","9","1"
"2017/3/1","35","9","1"
"2017/3/1","38","9","1"
"2018/4/1","45","9","1"
"2018/5/1","26","9","1"
"2018/5/1","34","9","1"
"2018/5/1","39","9","1"
"2018/5/1","41","9","1"
"2018/5/1","45","9","1"
"2018/6/1","2","9","1"
"2018/6/1","29","9","1"
"2018/6/1","34","9","1"
"2018/6/1","39","9","1"
"2018/6/1","41","9","1"
"2018/6/1","45","9","1"
"2018/7/1","2","9","1"
"2018/7/1","8","9","1"
"2018/7/1","11","9","1"
"2018/7/1","12","9","1"
"2018/7/1","24","9","1"
"2018/7/1","26","9","1"
"2018/7/1","27","9","1"
"2018/7/1","28","9","1"
"2018/7/1","29","9","1"
"2018/7/1","34","9","1"
"2018/7/1","37","9","1"
"2018/7/1","39","9","1"
"2018/7/1","40","9","1"
"2018/7/1","41","9","1"
"2018/7/1","44","9","1"
"2018/7/1","45","9","1"
"2018/8/1","2","9","1"
"2018/8/1","7","9","1"
"2018/8/1","8","9","1"
"2018/8/1","11","9","1"
"2018/8/1","12","9","1"
"2018/8/1","15","9","1"
"2018/8/1","17","9","1"
"2018/8/1","18","9","1"
"2018/8/1","20","9","1"
"2018/8/1","21","9","1"
"2018/8/1","23","9","1"
"2018/8/1","24","9","1"
"2018/8/1","26","9","1"
"2018/8/1","27","9","1"
"2018/8/1","28","9","1"
"2018/8/1","29","9","1"
"2018/8/1","30","9","1"
"2018/8/1","34","9","1"
"2018/8/1","36","9","1"
"2018/8/1","37","9","1"
"2018/8/1","39","9","1"
"2018/8/1","40","9","1"
